,Coshocton,Coshocton,Coshocton,Coshocton,Coshocton,Coshocton,Coshocton,Crooksville,Crooksville,Crooksville,Crooksville,Crooksville,Crooksville,Crooksville,East Muskingum,East Muskingum,East Muskingum,East Muskingum,East Muskingum,East Muskingum,East Muskingum,Franklin,Franklin,Franklin,Franklin,Franklin,Franklin,Franklin,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Maysville,Maysville,Maysville,Maysville,Maysville,Maysville,Maysville,Morgan,Morgan,Morgan,Morgan,Morgan,Morgan,Morgan,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Riverview,Riverview,Riverview,Riverview,Riverview,Riverview,Riverview,TriValley,TriValley,TriValley,TriValley,TriValley,TriValley,TriValley,West Muskingum,West Muskingum,West Muskingum,West Muskingum,West Muskingum,West Muskingum,West Muskingum,Zanesville,Zanesville,Zanesville,Zanesville,Zanesville,Zanesville,Zanesville
,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013
inv_group_extracurr_program_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_extracurr_program_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_extracurr_program_grade_9,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_other_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_other_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_other_grade_9,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_placement_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_placement_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_placement_grade_9,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_post_secondary_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_post_secondary_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_post_secondary_grade_9,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_school_program_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_school_program_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_school_program_grade_9,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_spec_instruc_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_spec_instruc_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_spec_instruc_grade_9,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_titlei_grade_7,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
inv_group_titlei_grade_8,0.024390243902439025,0.05649717514124294,0.031446540880503145,0.05925925925925926,0.08490566037735849,0.10416666666666667,0.16216216216216217,,,,0.0,0.5208333333333334,0.13445378151260504,0.11,,,,0.375,0.2543352601156069,0.2658959537572254,0.21666666666666667,0.41037735849056606,0.13186813186813187,0.1787709497206704,0.22413793103448276,0.288135593220339,0.15760869565217392,0.32947976878612717,,,,,,0.9966329966329966,1.0,0.15083798882681565,0.2541436464088398,0.029069767441860465,0.004694835680751174,0.01910828025477707,0.06282722513089005,0.20512820512820512,,,,,,0.5,0.9896373056994818,,,,0.0,0.7142857142857143,0.9813664596273292,0.967741935483871,,,,,,0.9948453608247423,0.994413407821229,0.4,0.16521739130434782,0.23423423423423423,0.17272727272727273,0.21875,0.14736842105263157,0.23770491803278687,0.43010752688172044,0.265,0.1837837837837838,0.08947368421052632,0.10752688172043011,0.056179775280898875,0.05555555555555555,0.4,0.1760299625468165,0.06614785992217899,0.07142857142857142,0.18565400843881857,0.22594142259414227,0.41697416974169743,0.34965034965034963,0.07746478873239436,0.12878787878787878,0.17424242424242425,0.20168067226890757,0.28346456692913385,0.3230769230769231,,,0.0,0.0,0.42857142857142855,0.9166666666666666,0.9367088607594937
