,2007,2008,2009,2010,2011,2012,2013
absent_grade_8_suspension_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_8_suspension_educated_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_8_suspension_in_school_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_8_suspension_out_school_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_9_suspension_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_9_suspension_educated_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_9_suspension_in_school_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_9_suspension_out_school_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_5_court_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_6_court_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_7_court_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_8_court_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_9_court_binary,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_5_days_absent,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_6_days_absent,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_7_days_absent,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_8_days_absent,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
absent_grade_9_days_absent,0.9982332155477032,1.0,0.9948275862068966,0.5109797297297297,0.5625479662317728,0.6294194674814492,0.6585072231139647
ethnicity_A,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
ethnicity_B,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
ethnicity_H,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
ethnicity_I,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
ethnicity_M,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
ethnicity_W,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
ethnicity_missing,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
gender_F,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
gender_M,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
gender_missing,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_25106,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_28079,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_33782,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_33896,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_34639,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_42133,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43006,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43008,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43015,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43022,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43023,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43025,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43028,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43030,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43031,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43046,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43050,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43054,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43055,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43056,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43062,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43068,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43076,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43080,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43102,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43105,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43107,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43110,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43111,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43127,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43130,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43135,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43136,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43138,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43144,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43147,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43148,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43149,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43150,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43152,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43154,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43155,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43157,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43158,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43207,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43211,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43213,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43216,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43221,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43223,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43230,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43232,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43235,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43302,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43701,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43702,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43720,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43721,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43722,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43723,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43724,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43725,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43727,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43728,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43730,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43731,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43732,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43734,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43735,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43738,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43739,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43740,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43746,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43748,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43749,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43756,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43758,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43760,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43762,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43764,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43766,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43767,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43771,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43772,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43773,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43777,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43780,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43782,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43783,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43787,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43791,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43802,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43803,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43804,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43805,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43811,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43812,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43821,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43822,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43824,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43828,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43830,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43832,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43836,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43840,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43842,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43843,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43844,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43845,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_43973,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44094,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44102,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44104,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44105,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44107,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44109,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44118,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44146,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44612,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44622,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44637,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44646,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44654,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44681,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_44710,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45503,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45601,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45622,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45638,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45651,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45654,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45701,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45710,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45711,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45713,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45714,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45715,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45732,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45743,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45744,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45750,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45764,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45777,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45784,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45786,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_45845,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_48322,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_82718,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_83646,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
zip_missing,0.0,0.0,0.0,0.0008445945945945946,0.0,0.10868616324749018,0.025682182985553772
age_grade_7,0.9991166077738516,0.9975470155355682,0.1810344827586207,0.09797297297297297,0.2924021488871834,0.5434308162374509,0.5156500802568218
age_grade_8,1.0,0.1561733442354865,0.06637931034482758,0.0785472972972973,0.27168073676132004,0.4295067656045395,0.17857142857142858
age_grade_9,0.014134275618374558,0.014717906786590351,0.015517241379310345,0.026182432432432432,0.029930928626247123,0.14927979048450457,0.0485553772070626
age_grade_10,0.011484098939929329,0.018806214227309895,0.01293103448275862,0.02533783783783784,0.031465848042977744,0.14840680925360106,0.05056179775280899
special_ed_binary_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_binary_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_binary_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_autism_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_autism_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_autism_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_cognitive_disability_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_cognitive_disability_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_cognitive_disability_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deaf_blind_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deaf_blind_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deaf_blind_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deafness_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deafness_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deafness_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deafness_hearing_impairments_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deafness_hearing_impairments_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_deafness_hearing_impairments_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_emotional_disturbance_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_emotional_disturbance_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_emotional_disturbance_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_learning_disability_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_learning_disability_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_learning_disability_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_multiple_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_multiple_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_multiple_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_none_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_none_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_none_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_orthopedic_impairment_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_orthopedic_impairment_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_orthopedic_impairment_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_other_major_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_other_major_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_other_major_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_other_minor_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_other_minor_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_other_minor_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_speech_and_language_impairment_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_speech_and_language_impairment_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_speech_and_language_impairment_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_traumatic_brain_injury_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_traumatic_brain_injury_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_traumatic_brain_injury_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_visual_impairment_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_visual_impairment_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disability_visual_impairment_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_academic_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_academic_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_academic_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_both_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_both_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_both_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_economic_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_economic_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
